customerID,MonthlyCharges,tenure,Contract,Churn,value_segment,risk_segment,rule_segment,cluster
9761-XUJWD,65.6,5,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
2207-NHRJK,50.8,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
0684-AOSIH,95.0,1,Month-to-month,1,High value,High risk,High value / High risk,1
7839-QRKXN,20.2,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
0100-DUVFC,104.8,70,One year,0,High value,Low risk,High value / Low risk,2
5090-EMGTC,100.05,59,Two year,0,High value,Low risk,High value / Low risk,2
5961-VUSRV,19.35,12,One year,0,Low value,Low risk,Low value / Low risk,0
9101-NTIXF,19.4,2,Month-to-month,0,Low value,High risk,Low value / High risk,0
9585-KKMFD,20.0,41,Two year,0,Low value,Low risk,Low value / Low risk,0
2832-KJCRD,103.65,38,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
1229-RCALF,115.0,64,One year,0,High value,Low risk,High value / Low risk,2
3746-EUBYR,74.6,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
1010-DIAUQ,96.5,5,Month-to-month,1,High value,High risk,High value / High risk,1
2209-XADXF,25.25,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
7242-EDTYC,19.55,44,Two year,0,Low value,Low risk,Low value / Low risk,0
3801-HMYNL,89.15,1,Month-to-month,1,High value,High risk,High value / High risk,1
9574-RKJIF,94.4,30,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
5693-PIPCS,99.65,41,Two year,0,High value,Low risk,High value / Low risk,2
1657-DYMBM,19.9,53,Two year,0,Low value,Low risk,Low value / Low risk,0
5135-GRQJV,114.5,72,Two year,0,High value,Low risk,High value / Low risk,2
2205-YMZZJ,84.8,7,Month-to-month,1,High value,High risk,High value / High risk,1
7138-GIRSH,69.5,50,Two year,0,Mid value,Low risk,Mid value / Low risk,2
9244-ZVAPM,45.6,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
8174-LNWMW,20.9,31,Two year,0,Low value,Low risk,Low value / Low risk,0
9412-GHEEC,104.8,40,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
2876-VBBBL,20.25,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
9000-PLFUZ,49.45,60,Two year,0,Low value,Low risk,Low value / Low risk,2
9798-DRYDS,61.95,17,One year,0,Mid value,Low risk,Mid value / Low risk,1
3108-PCCGG,84.45,72,Two year,0,High value,Low risk,High value / Low risk,2
6005-OBZPH,89.15,26,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
7274-RTAPZ,90.55,1,Month-to-month,1,High value,High risk,High value / High risk,1
4013-UBXWQ,74.65,7,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
5834-ASPWA,75.45,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
4423-JWZJN,90.25,64,One year,0,High value,Low risk,High value / Low risk,2
1431-AIDJQ,82.1,33,Two year,0,Mid value,Low risk,Mid value / Low risk,2
5848-FHRFC,20.05,68,Two year,0,Low value,Low risk,Low value / Low risk,0
6016-LVTJQ,20.65,34,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
7526-IVLYU,19.65,3,Month-to-month,0,Low value,High risk,Low value / High risk,0
7353-YOWFP,20.25,7,One year,0,Low value,Low risk,Low value / Low risk,0
8035-PWSEV,89.25,6,Month-to-month,0,High value,High risk,High value / High risk,1
0603-OLQDC,69.85,12,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
0604-THJFP,75.95,59,Two year,0,Mid value,Low risk,Mid value / Low risk,2
1871-MOWRM,80.85,12,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
0222-CNVPT,48.8,52,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
7739-LAXOG,91.05,32,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
5481-NTDOH,107.05,67,One year,0,High value,Low risk,High value / Low risk,2
4163-HFTUK,19.1,51,One year,0,Low value,Low risk,Low value / Low risk,0
5780-INQIK,49.4,8,Month-to-month,0,Low value,High risk,Low value / High risk,1
4184-TJFAN,88.3,3,Month-to-month,1,High value,High risk,High value / High risk,1
5781-BKHOP,100.65,72,Two year,0,High value,Low risk,High value / Low risk,2
7137-RYLPP,85.7,37,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
1852-QSWCD,24.8,64,Two year,0,Low value,Low risk,Low value / Low risk,0
2657-ALMWY,84.95,26,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
8063-RJYNF,94.25,16,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
1875-QIVME,104.4,2,Month-to-month,1,High value,High risk,High value / High risk,1
3714-XPXBW,78.9,37,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,2
9896-UYMIE,114.3,66,One year,0,High value,Low risk,High value / Low risk,2
9297-EONCV,91.35,72,Two year,0,High value,Low risk,High value / Low risk,2
4193-ORFCL,45.1,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
7641-EUYET,100.7,46,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
7876-DNYAP,19.8,69,Two year,0,Low value,Low risk,Low value / Low risk,0
8910-ICHIU,95.65,46,One year,0,High value,Low risk,High value / Low risk,2
7994-UYIVZ,85.65,8,Month-to-month,0,High value,High risk,High value / High risk,1
1849-RJYIG,60.0,8,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
1349-WXNGG,20.05,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
0248-PGHBZ,92.45,67,Two year,0,High value,Low risk,High value / Low risk,2
9397-TZSHA,24.6,69,Two year,0,Low value,Low risk,Low value / Low risk,0
8967-SZQAS,50.45,14,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
9577-WJVCQ,54.45,68,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,2
9388-ZEYVT,44.15,43,One year,0,Low value,Low risk,Low value / Low risk,1
2832-SCUCO,19.9,2,Month-to-month,0,Low value,High risk,Low value / High risk,0
4257-GAESD,45.0,6,Month-to-month,0,Low value,High risk,Low value / High risk,1
1843-TLSGD,20.85,13,Two year,0,Low value,Low risk,Low value / Low risk,0
7427-AUFPY,19.65,54,Two year,0,Low value,Low risk,Low value / Low risk,0
8660-BUETV,44.75,3,Month-to-month,0,Low value,High risk,Low value / High risk,1
9355-NPPFS,78.8,26,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
5032-USPKF,84.1,38,One year,0,Mid value,Low risk,Mid value / Low risk,2
3070-FNFZQ,20.4,23,Two year,0,Low value,Low risk,Low value / Low risk,0
2138-VFAPZ,19.7,14,Two year,0,Low value,Low risk,Low value / Low risk,0
5338-YHWYT,61.45,37,Two year,0,Mid value,Low risk,Mid value / Low risk,1
9667-EQRXU,40.3,30,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
6437-UKHMV,79.7,7,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
9546-CQJSU,91.4,2,Month-to-month,1,High value,High risk,High value / High risk,1
6551-ZCOTS,24.9,33,One year,0,Low value,Low risk,Low value / Low risk,0
4304-XUMGI,75.15,50,Two year,0,Mid value,Low risk,Mid value / Low risk,2
2808-CHTDM,25.1,23,Two year,0,Low value,Low risk,Low value / Low risk,0
6749-UTDVX,103.65,72,Two year,0,High value,Low risk,High value / Low risk,2
7762-URZQH,106.05,66,Two year,1,High value,Low risk,High value / Low risk,2
9526-BIHHD,29.7,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
9837-FWLCH,19.2,12,Month-to-month,0,Low value,High risk,Low value / High risk,0
4825-XJGDM,43.7,61,One year,0,Low value,Low risk,Low value / Low risk,2
6762-NSODU,19.4,46,Two year,0,Low value,Low risk,Low value / Low risk,0
5837-LXSDN,58.85,21,One year,0,Mid value,Low risk,Mid value / Low risk,1
3648-GZPHF,36.25,32,One year,0,Low value,Low risk,Low value / Low risk,0
2164-SOQXL,20.05,20,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
9236-NDUCW,35.1,21,Two year,0,Low value,Low risk,Low value / Low risk,0
2223-KAGMX,19.4,15,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,0
0268-QKIWO,19.75,3,Month-to-month,1,Low value,High risk,Low value / High risk,0
1907-UBQFC,72.85,10,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
4274-DRSQT,88.9,66,One year,0,High value,Low risk,High value / Low risk,2
5577-OTWWW,19.75,15,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,0
9867-JCZSP,20.75,17,One year,0,Low value,Low risk,Low value / Low risk,0
8623-TMRBY,84.2,51,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,2
9689-PTNPG,80.25,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
7590-VHVEG,29.85,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
3900-AQPHZ,19.9,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
0234-TEVTT,45.0,48,One year,0,Low value,Low risk,Low value / Low risk,2
2640-PMGFL,79.5,27,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
9504-DSHWM,59.2,20,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
5868-CZJDR,31.35,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
9294-TDIPC,20.2,5,Month-to-month,0,Low value,High risk,Low value / High risk,0
1596-OQSPS,51.1,11,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
6942-LBFDP,20.55,2,Month-to-month,0,Low value,High risk,Low value / High risk,0
7527-QNRUS,25.15,17,Two year,0,Low value,Low risk,Low value / Low risk,0
0909-SDHNU,29.8,7,Month-to-month,0,Low value,High risk,Low value / High risk,1
4926-UMJZD,49.2,31,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
8444-WRIDW,80.45,66,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,2
4910-GMJOT,94.6,1,Month-to-month,1,High value,High risk,High value / High risk,1
2952-QAYZF,85.3,5,Month-to-month,1,High value,High risk,High value / High risk,1
9833-TGFHX,97.1,42,One year,0,High value,Low risk,High value / Low risk,2
9140-CZQZZ,79.6,68,Two year,0,Mid value,Low risk,Mid value / Low risk,2
7777-UNYHB,20.1,12,Month-to-month,0,Low value,High risk,Low value / High risk,0
4102-OQUPX,74.4,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
1699-UOTXU,61.4,60,Two year,0,Mid value,Low risk,Mid value / Low risk,2
3167-SNQPL,101.15,38,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
2180-DXNEG,96.0,12,Month-to-month,1,High value,High risk,High value / High risk,1
6476-YHMGA,76.5,15,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
2277-BKJKN,99.2,71,Two year,0,High value,Low risk,High value / Low risk,2
2274-XUATA,63.1,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
1391-UBDAR,72.9,11,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
3957-HHLMR,65.2,70,One year,0,Mid value,Low risk,Mid value / Low risk,2
4351-QLCSU,55.0,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
0071-NDAFP,25.5,25,Two year,0,Low value,Low risk,Low value / Low risk,0
3244-CQPHU,110.1,72,Two year,0,High value,Low risk,High value / Low risk,2
7318-EIVKO,59.25,8,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
1301-LOPVR,55.35,29,One year,0,Mid value,Low risk,Mid value / Low risk,1
8217-QYOHV,55.75,5,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
7595-EHCDL,50.6,32,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
0817-HSUSE,75.5,1,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
4178-EGMON,88.0,70,Two year,0,High value,Low risk,High value / Low risk,2
1000-AJSLD,20.1,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
0257-ZESQC,75.2,27,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
4403-BWPAY,24.8,14,One year,0,Low value,Low risk,Low value / Low risk,0
9600-UDOPK,94.05,30,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
9888-ZCUMM,60.05,64,Two year,0,Mid value,Low risk,Mid value / Low risk,2
6743-HHQPF,25.1,42,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
5550-VFRLC,69.85,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
1222-KJNZD,20.4,40,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
1013-QCWAM,100.8,66,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
9637-EIHEQ,50.8,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
9513-DXHDA,81.7,27,One year,0,Mid value,Low risk,Mid value / Low risk,2
5046-NUHWD,45.0,29,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
5716-EZXZN,99.05,65,Two year,0,High value,Low risk,High value / Low risk,2
9189-JWSHV,93.55,24,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
0742-LAFQK,99.15,72,Two year,0,High value,Low risk,High value / Low risk,2
8242-PDSGJ,39.15,70,Two year,0,Low value,Low risk,Low value / Low risk,2
0480-BIXDE,96.8,19,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
1579-KLYDT,90.45,7,Month-to-month,1,High value,High risk,High value / High risk,1
6818-DJXAA,91.1,10,Month-to-month,0,High value,High risk,High value / High risk,1
0626-QXNGV,24.15,72,Two year,0,Low value,Low risk,Low value / Low risk,0
2880-FPNAE,74.2,2,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
1971-DTCZB,90.95,72,Two year,0,High value,Low risk,High value / Low risk,2
0147-ESWWR,101.25,39,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
2384-OVPSA,20.2,38,Two year,0,Low value,Low risk,Low value / Low risk,0
4612-SSVHJ,81.45,20,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
6244-BESBM,95.2,69,Two year,0,High value,Low risk,High value / Low risk,2
8812-ZRHFP,86.45,30,One year,0,High value,Low risk,High value / Low risk,1
3474-BAFSJ,57.5,57,Two year,0,Mid value,Low risk,Mid value / Low risk,2
6029-CSMJE,25.65,17,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
9173-IVZVP,20.9,53,Two year,0,Low value,Low risk,Low value / Low risk,0
8242-SOQUO,84.7,5,Month-to-month,0,High value,High risk,High value / High risk,1
0804-YGEQV,24.45,43,One year,0,Low value,Low risk,Low value / Low risk,0
2040-LDIWQ,84.2,65,Two year,0,Mid value,Low risk,Mid value / Low risk,2
5917-HBSDW,19.35,37,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
7706-DZNKK,20.45,11,Month-to-month,0,Low value,High risk,Low value / High risk,0
0607-MVMGC,78.75,45,One year,0,Mid value,Low risk,Mid value / Low risk,2
6862-CQUMB,96.1,37,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
4929-ROART,56.25,18,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
7795-CFOCW,42.3,45,One year,0,Low value,Low risk,Low value / Low risk,1
2108-XWMPY,35.45,3,Month-to-month,1,Low value,High risk,Low value / High risk,1
4797-MIWUM,20.25,7,Month-to-month,0,Low value,High risk,Low value / High risk,0
4248-HCETZ,79.65,30,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
0516-WJVXC,54.2,5,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
5569-OUICF,101.3,28,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
1197-BVMVG,74.45,4,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
1134-YWTYF,53.8,27,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
8152-UOBNY,106.8,50,One year,0,High value,Low risk,High value / Low risk,2
1591-NFNLQ,80.0,51,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,2
4641-FROLU,19.3,30,Two year,0,Low value,Low risk,Low value / Low risk,0
8198-RKSZG,80.45,14,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
4550-VBOFE,102.95,70,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
9475-NNDGC,113.15,71,One year,0,High value,Low risk,High value / Low risk,2
1432-FPAXX,30.6,29,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
8091-TTVAX,100.35,58,One year,0,High value,Low risk,High value / Low risk,2
9318-NKNFC,18.85,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
9560-BBZXK,31.05,36,Two year,0,Low value,Low risk,Low value / Low risk,0
4231-LZUYM,25.65,72,Two year,0,Low value,Low risk,Low value / Low risk,0
7395-IGJOS,81.5,17,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
2454-RPBRZ,98.1,12,Month-to-month,1,High value,High risk,High value / High risk,1
4999-IEZLT,29.45,66,One year,0,Low value,Low risk,Low value / Low risk,0
3113-IWHLC,55.8,5,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
4373-VVHQL,44.75,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
2599-CZABP,44.6,14,One year,0,Low value,Low risk,Low value / Low risk,1
2983-ZANRP,73.55,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
9787-XVQIU,75.3,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
6656-JWRQX,30.55,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
6671-NGWON,20.35,7,Month-to-month,0,Low value,High risk,Low value / High risk,0
0142-GVYSN,20.3,26,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
0133-BMFZO,86.25,2,Month-to-month,1,High value,High risk,High value / High risk,1
3307-TLCUD,34.4,17,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
3521-MNKLV,49.7,24,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
2604-XVDAM,43.8,12,Month-to-month,0,Low value,High risk,Low value / High risk,1
5171-EPLKN,19.85,27,Two year,0,Low value,Low risk,Low value / Low risk,0
0613-WUXUM,19.2,70,Two year,0,Low value,Low risk,Low value / Low risk,0
9360-AHGNL,109.55,43,One year,1,High value,Low risk,High value / Low risk,2
1024-KPRBB,89.1,38,One year,0,High value,Low risk,High value / Low risk,2
8183-ONMXC,80.75,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
7233-DRTRF,102.4,63,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
2057-BOYKM,96.6,72,Two year,0,High value,Low risk,High value / Low risk,2
9928-BZVLZ,49.85,12,Two year,0,Low value,Low risk,Low value / Low risk,1
9853-JFZDU,56.85,35,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
0577-WHMEV,90.7,16,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
6088-BXMRG,98.85,32,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
5214-NLTIT,90.8,72,Two year,0,High value,Low risk,High value / Low risk,2
1153-GNOLC,39.1,33,One year,0,Low value,Low risk,Low value / Low risk,1
4816-OKWNX,103.4,50,One year,0,High value,Low risk,High value / Low risk,2
0096-FCPUF,64.5,30,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
2621-UDNLU,20.85,3,Month-to-month,0,Low value,High risk,Low value / High risk,0
8544-JNBOX,20.8,72,Two year,0,Low value,Low risk,Low value / Low risk,0
0328-GRPMV,70.1,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
5699-BNCAS,24.65,71,Two year,0,Low value,Low risk,Low value / Low risk,0
9448-REEVD,44.7,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
8705-WZCYL,44.8,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
3621-CEOVK,100.2,14,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
2189-WWOEW,85.9,15,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
1636-NTNCO,50.95,4,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
8943-URTMR,79.65,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
6015-VVHHE,83.15,5,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
4369-NYSCF,75.75,56,One year,0,Mid value,Low risk,Mid value / Low risk,2
3810-PJUHR,25.35,70,Two year,0,Low value,Low risk,Low value / Low risk,0
1196-AMORA,73.6,7,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
1264-BYWMS,96.8,55,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
4896-CPRPF,25.45,35,Two year,0,Low value,Low risk,Low value / Low risk,0
4079-ULGFR,20.0,16,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
3156-QLHBO,19.25,2,Month-to-month,0,Low value,High risk,Low value / High risk,0
