Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,name_available,description_available,name_char_count,description_char_count,description_word_count,sentiment_available,sentiment_score,sentiment_magnitude,sentiment_sentence_count,sentiment_token_count,sentiment_entity_count,metadata_available,metadata_image_count,vision_labels_per_image_mean,vision_label_score_mean,vision_label_score_max,vision_unique_label_count,vision_colors_per_image_mean,vision_crop_hints_per_image_mean,image_pixels_available,image_pixels_count,image_width_mean,image_width_max,image_height_mean,image_height_max,image_aspect_ratio_mean,image_aspect_ratio_max,image_resolution_pixels_mean,image_resolution_pixels_max,image_brightness_mean,image_brightness_max,image_contrast_mean,image_contrast_max,image_colorfulness_mean,image_colorfulness_max,image_edge_variance_mean,image_edge_variance_max,image_aspect_ratio_sd
1,Lulu The Supergirl,2,307,307,2,1,4,7,2,1,1,1,2,1,1,0,41326,1a2113010d6048d5410b265347b35c91,0,"*Adoption fee is a donation of your choice* Snoopy is the smartest of the lot with kick ass climbing skills! Adopt this little spidey and let her climb her way into your heart! :) Snoopy fact: One set of her eyelashes is white.. Like an albino Jack Russell mix! Snoopy must not be caged, tied or left alone outside.",8e92ebde6,5.0,2,1,1,18,315,58,1,0.4,2.0,5.0,0.0,14.0,1,5.0,9.4,0.7498839987234042,0.9471909,15.0,10.0,1.0,1,5.0,381.0,400.0,348.2,400.0,1.120437438905181,1.3333333333333333,131680.0,152400.0,129.62343,147.47696,71.85291,77.73184,34.17882215463554,46.827310657467265,2563.135,2912.2083,0.20880071447804746
2,Tallulah Mama,14,265,0,2,1,2,4,2,2,2,1,1,1,1,200,41401,8ffce5c58bc69ccac0ceee68ddce6ffd,0,"My people kept many of us. We were all semi long haired. I loved them because they were kind and fed us well. The small ones would sometimes make us toys from rolled up news paper and bits of string. They also let us out of the cage we lived in and I enjoyed running and chasing, climbing and rolling around on the floor. One day I had babies. My people looked at me a lot and whispered furtively. I did not understand what they were saying but I was too busy caring for my babies. One morning, almost a week after having my babies, we were all packed into a box. After some strange jostling and swaying, the box plummeted to the ground and there was silence. I began to feel afraid and began to wonder what to do while nursing my babies. When the boxed was next opened, I heard a girl’s voice. “Aiyo! Not again. Mummy cat and five kittens.” She picked us up and check us over. I was worried when she inspected the kittens but she seemed gentle if unimpressed. I was insulted as my kittens were the loveliest in the world, in my opinion that is. “Pity they are all short haired” said the girl. “The mummy has semi long hair, quite pretty.” I was placed in a room with glass walls. This I found most disconcerting as I was accustomed to bars and steel. I could see many other cats. They were curious and came very close. This made me very worried; would they try to harm my babies? Would they steal the food I needed to keep making milk for my babies? I missed my people. I missed the children who would play with me. I missed my cat friends too. A few days later, the girl, Olivia she was called, gingerly showed me a few more babies. My heart swelled. they were dirty and weak. Two black boys and a little calico girl. Where was their mummy, I wondered? I immediately cleaned them with my tongue and tried to feed them. With 8 kittens to take care of, I was too tired to worry or miss my old home. In fact, I was so tired, I barely had the energy to eat. “She is falling ill.” “Crap, what about the kittens?” “Not yet. But they will.” I heard them talking about us and making arrangements to take us to the vet. I hated being separated from my babies and foster babies. We were such a big group we had to be placed into two separate carriers. The journey in the car reminded me of my last car trip. Alicia drove us and she sent Reiki. I knew we were going to get help so I reserved my energy. “Her name is Tallulah, a Gealic name meaning ‘fruitful woman’ because she takes care of so many ” I heard Alicia say to the nurse. Over the next ten days, we were pilled, dropped and force fed. Olivia and Weng fought hard to help us regain our health. Two of my foster babies died but gradually we got better. “Shit! Two more in a box” said Olivia. “Tallulah Mama is too weak. We must hand raise” decided Alicia. Dr Bel agreed. But I was getting better and they crying kittens hurt my heart. When Olivia had them at the shop, I did my best to show her I wanted to help. I would pace my room and speak to her. She began to let the kittens spend the days with me but she took them home at night. I missed them and worried if they would be warm enough and if they would get enough milk. In the mean time, my babies recovered and began to play. A few days ago, Dr Bel decided I was completely better so Olivia let the two new babies live with me. I am taking care of them but they are very naughty. They climb and jump like monkeys and my own babies think they are ill mannered because they did not have a good mummy like they did. I will keep trying to instill good manners and proper feline dignity in my two new babies though I think it will be a tough journey. “AIKS!” I heard Olivia shout again today. I know something has happened. She usually sleeps, smiles and is slow and gentle. Now she is groaning and calling Alicia. She is very animated and distressed. I look out of my room and can see a box. I can hear more babies crying. I look at my extended brood of 8 and sigh. Can I do more? The answer is, “I must try.”",319e533b6,1.0,4,1,1,13,4014,789,1,0.0,25.8,77.0,0.0,111.0,1,1.0,10.0,0.786809037,0.9936927,10.0,10.0,1.0,1,1.0,400.0,400.0,240.0,240.0,1.6666666666666667,1.6666666666666667,96000.0,96000.0,127.27742,127.27742,77.117676,77.117676,19.36404805981346,19.36404805981346,4012.7493,4012.7493,0.0
2,Yin & Yang,2,264,264,3,6,7,0,2,3,2,1,2,1,2,0,41332,c615548c8536989d6ff41c0428b59496,0,Yin and Yang have been booked for adoption. thanks to all who have called and sent me sms.,39e0cc98e,4.0,1,1,1,10,90,18,1,0.1,0.2,2.0,0.0,5.0,1,4.0,9.5,0.7771197218421054,0.9942093,16.0,10.0,1.0,1,4.0,325.0,400.0,375.0,400.0,0.8958333333333333,1.3333333333333333,120000.0,120000.0,132.48685,147.84312,61.55211,68.808754,29.57898317729198,42.7934946433397,2453.9897,3099.9297,0.2525907427704613
2,Putih,36,265,0,2,1,7,0,3,2,1,1,1,1,2,50,41326,b990f8dcaa97abbc385bb78ff772ea84,0,"-Putih Sangat Manja , -Gemuk, -Bulu lebat, dan kuat makan (Diet wet food 1x sehari, dry food selebihnya..) -Suka memeow dan sgt gedik dah dimandulkan...sesuai untuk kucing kesayangan dan mungkin panjang umur kerana dah dimandulkan. Saya nk adopt kucing kesayangan sy atas faktor kami sekeluarga pindah ke Sabah atas pertukaran tempat kerja. Jadi sape yg berminat blh wassap call sms En Isa. Dtg COD di pinggiran batu caves...",3b140cca4,4.0,2,1,1,5,425,68,0,,,,,,1,4.0,10.0,0.7895414092499999,0.9936344,13.0,10.0,1.0,1,4.0,640.0,640.0,360.0,360.0,1.7777777777777777,1.7777777777777777,230400.0,230400.0,98.37987,110.11988,67.46673,71.456795,48.89530616096527,53.64606825968383,2320.5537,2663.204,0.0
2,Khloe And Kittens,16,266,0,2,4,6,7,3,2,2,2,2,1,1,0,41326,7522a956159af6466d785ac75e4f9f56,0,"khloe 1 years plus n kittens ( 2 months++) healthy,likes to jump. if interested call nini () kg dato abu bakar baginda, kajang selangor.",9e43d6863,2.0,4,1,1,17,136,23,0,,,,,,1,2.0,6.5,0.7456916723076923,0.9811781,10.0,10.0,1.0,1,2.0,400.0,400.0,300.0,300.0,1.3333333333333333,1.3333333333333333,120000.0,120000.0,118.729965,121.796715,62.750816,66.85929,31.964383411945157,32.557878768995515,5481.7764,6314.709,0.0
2,Garfield,4,266,0,1,2,3,0,2,2,2,2,2,1,1,0,41326,d603fd31d7e4b4f407c85d8c9c21a58d,0,"I am not much of a pet person, I have never had a pet all my life. However, this cute little darling kept showing up at my door and I couldn't help but take it in. However, living in an apartment makes it difficult to care for a pet. Plus, I have no experience in caring for pets, so I am afraid that I may not be giving the best care for my little kitty here. It would be great if I could find a nice home for it.",f93fe66ef,4.0,1,1,1,8,414,90,1,0.2,1.9,5.0,0.0,12.0,1,4.0,9.0,0.7670081580555556,0.99167305,18.0,10.0,1.0,1,4.0,400.0,400.0,300.0,300.0,1.3333333333333333,1.3333333333333333,120000.0,120000.0,138.14987,155.86662,55.302456,68.67561,47.31854586197254,60.16686835390001,2261.004,3039.9832,0.0
1,Estee,48,307,0,2,2,7,0,1,2,1,1,1,1,1,0,41326,d58457523e29e56615d405d36735ac20,0,"Gender : Female. Estimated age : Approximately 4 years old. (as of ) Color : Brown and white. Spayed : Yes. Vaccinated : Yes. Characteristic : Very friendly. Will require a family with lots of love and patience with the willingness to spend time with her. Adoption fee : Up to the generosity of adopter's. Fees will be used for vet bills of our other rescues. We are looking for people to open their hearts and homes, to adopt her and give her a forever home she can count on. Please help us to SHARE to help us to find her a loving and forever home. Much appreciated.",ff85f13d7,2.0,4,1,1,5,568,101,1,0.4,5.7,11.0,0.0,20.0,1,2.0,7.5,0.803762456,0.96387136,9.0,10.0,1.0,1,2.0,480.0,640.0,453.0,480.0,1.084507042253521,1.5023474178403755,213120.0,272640.0,140.69809,163.85379,68.27692,84.707535,29.08606124719833,37.30848324858397,3974.735,5523.4087,0.41784037558685444
1,Raki,3,307,0,2,1,5,7,2,1,1,1,3,1,1,100,41327,fdd8882578638ef820a4f70343c1b167,0,Very friendly dog. Loves to play with people and with the other dogs.,4cef5b961,1.0,4,1,1,4,69,13,1,0.9,1.8,2.0,0.0,4.0,1,1.0,10.0,0.7509376510000001,0.96756303,10.0,10.0,1.0,1,1.0,337.0,337.0,399.0,399.0,0.8446115288220551,0.8446115288220551,134463.0,134463.0,125.66852,125.66852,40.92405,40.92405,14.722026626368951,14.722026626368951,3060.6028,3060.6028,0.0
1,SMOKY,1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,4683fdfb21ab23a3c99e5bc52593bc66,0,Smoky was rescued after a man left him by the side of the road. Seeing the danger for Smoky Ii rescued him. He is charming playful obedient doesn't make unnecessary noises unless hungry. And he is being fed on softened Nutri Edge dog bites eggs and rice. Looking for a loving home where he will return the favour by loving and guarding you forever.,efb36dced,1.0,1,1,1,5,348,65,1,0.2,2.2,5.0,0.0,14.0,1,1.0,10.0,0.7976496639999999,0.97771615,10.0,10.0,1.0,1,1.0,270.0,270.0,480.0,480.0,0.5625,0.5625,129600.0,129600.0,134.70314,134.70314,69.76707,69.76707,63.99503634789394,63.99503634789394,2614.5518,2614.5518,0.0
1,SOX,10,307,0,2,2,7,0,2,1,1,1,1,1,1,50,41326,b920d5d8447fd9860ab6659ff131ce25,0,Sox is one of a kind a pure Telomian breed.A true pure breed Msian dog. Very intelligent and very calm.Lovable and beautiful.Heart stealer,03926867a,2.0,3,1,1,3,138,26,1,0.7,1.5,2.0,0.0,7.0,1,2.0,10.0,0.7010938855,0.9281332,19.0,10.0,1.0,1,2.0,270.0,270.0,480.0,480.0,0.5625,0.5625,129600.0,129600.0,149.05048,201.01312,63.976486,67.47901,34.953916951926516,44.39866942406344,6015.241,6797.43,0.0
2,Lil Zenna,3,299,265,2,1,2,5,2,2,2,1,2,1,1,0,41326,0e6838a2d5099bc264b141f1fb69831e,0,She is always curious and observing her siblings. Does this cute little head tilt whenever she is curious. Beautiful little girl. Love reaching out with her tiny little paw to touch u and get your attention.,ca5a9ff9c,0.0,4,1,1,9,207,36,1,0.7,3.0,4.0,0.0,6.0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,
2,,2,266,0,1,1,0,0,2,1,2,2,2,2,1,0,41326,b9579ef185c102ead45bda8bfcdeee45,0,"Beautiful black kitten found outside my house. Exact age is unknown but is suspected to be only a few months old. Minor injury at tail, possibly broken around the tip Likes attention, very affectionate. If interested, please WhatsApp/SMS",972a081f2,4.0,1,0,1,0,237,39,1,0.4,2.1,4.0,0.0,9.0,1,4.0,9.25,0.7953502851351351,0.97821254,22.0,10.0,1.0,1,4.0,356.25,400.0,268.75,400.0,1.4739583333333333,1.7777777777777777,90000.0,90000.0,111.15352,132.07593,63.28241,70.53855,34.57697506885006,44.89934266893806,3513.2568,4335.246,0.5262307141051277
2,Kitties,2,266,0,3,1,4,7,1,1,2,1,2,1,6,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,lots of cuties to adopt! all rescued from different places. All available at Hartamas Shopping center  plaza damas every saturday from 1-6pm!,16316fb49,3.0,2,1,1,7,141,23,1,0.4,1.2,3.0,0.0,5.0,1,3.0,10.0,0.8204233643333333,0.97777116,15.0,10.0,1.0,1,3.0,400.0,400.0,300.0,300.0,1.3333333333333333,1.3333333333333333,120000.0,120000.0,119.2735,121.28704,50.04173,58.196407,35.83994788745837,36.39366324581569,5723.946,6359.4453,0.0
2,Putih,2,265,0,1,7,0,0,2,2,2,2,2,1,1,0,41401,a67fc601b154066053e8c074d0af1855,0,I cannot afford to keep them.,5e21ad5a7,1.0,2,1,1,5,29,6,1,0.0,0.0,1.0,0.0,0.0,1,1.0,10.0,0.8314769529999999,0.99448395,10.0,10.0,1.0,1,1.0,300.0,300.0,400.0,400.0,0.75,0.75,120000.0,120000.0,90.039825,90.039825,54.46873,54.46873,32.30018949401202,32.30018949401202,1479.1132,1479.1132,0.0
1,"Lollipop And, Kat",24,307,0,3,1,2,7,2,1,1,1,1,1,2,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,These 1+ years old companion dogs need permanent good homes. Please be prepared to commit to caring for it for life if you are thinking of adopti. Call or whatsapp Jocelyn at. I seek reimbursement of vaccination and neutering fees.,62ad62e0a,18.0,4,1,1,17,231,40,1,0.3,1.4,4.0,0.0,9.0,1,18.0,8.722222222222221,0.7770212112101911,0.9840131,22.0,10.0,1.0,1,18.0,371.72222222222223,640.0,515.5555555555555,640.0,0.7003472222222222,1.0,201182.22222222222,409600.0,122.298935,136.2823,55.232704,69.8648,51.031754451705595,138.22830844299006,4682.9043,7408.1455,0.17599509026628982
2,,2,266,0,3,1,2,7,2,1,2,2,2,1,5,0,41326,85e097c832979ce1e34438cecb9d204f,0,These are the kittens of a stray cat that my brother took in. He's moving houses soon and already has 1 toddler and a newborn baby. He can't afford to keep the strays anymore :( Need loving homes for these cuties as soon as possible. The kittens no longer breast feed from their mummy. Location : Mutiara Damansara,a72492a9d,5.0,3,0,1,0,314,58,1,0.1,1.7,6.0,0.0,14.0,1,5.0,8.0,0.7860794499999999,0.9925091,17.0,10.0,1.0,1,5.0,400.0,400.0,300.0,300.0,1.3333333333333333,1.3333333333333333,120000.0,120000.0,74.547775,116.99472,54.2011,77.88052,16.15426894807451,19.18800397590762,2690.9043,4414.7705,0.0
1,Puffy,9,178,169,2,1,5,7,1,3,1,1,2,1,1,300,41326,72da73fe3eec6c512cc04371f97760b5,0,Puffy is a sweet and loving girl. her current owners have no choice but to give her away because their older dog is very aggressive so they worry for Puffy's safety. She needs a home where she will be safe and loved. Future adopters CANNOT cage or chain Puffy and she should be allowed to live indoors. The rm is to cover her vaccination charges. Puffy was bought for rm. She will also have to be spayed 1 week after adoption (I will personally check to ensure she's spayed). Only serious adopters will be entertained.,ef0822572,3.0,2,1,1,5,518,97,1,0.1,3.3,8.0,0.0,14.0,1,3.0,10.0,0.8731889066666666,0.9819148,12.0,10.0,1.0,1,3.0,344.6666666666667,400.0,357.3333333333333,400.0,1.018529411764706,1.4705882352941178,120800.0,133600.0,125.16913,148.56195,61.59088,73.81473,54.21244527579119,58.13138919866833,1744.5879,2366.304,0.3215318905366381
1,,6,307,0,1,6,0,0,2,1,3,3,3,1,1,0,41326,d2df60e40ef6e63cd2230b890055cfb5,0,"This male dog has been taking refuge at the second car park of my apartment for days. Hope anyone can help and adopt him. He is a very nice and friendly dog, I suspect he was abandoned by an owner previously.",23987e634,0.0,4,0,1,0,208,41,1,0.4,1.4,3.0,0.0,7.0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,
1,Raphael,2,179,195,1,1,2,0,1,2,2,2,2,1,1,450,41326,7a22a977b447e38f94017409294d1932,0,Schnoodle puppy for adoption. Rm adoption fees required as below: 1. RM (non refundable).to cover food & medical expenses. 2. RM (refundable) as deposit and will be refunded after adopter neutered the dog. Adopter must sign pet adoption's agreement!,1cd970978,2.0,1,1,1,7,249,40,1,0.0,0.8,6.0,0.0,12.0,1,2.0,10.0,0.8110860209999998,0.9799548,12.0,10.0,1.0,1,2.0,225.0,225.0,300.0,300.0,0.75,0.75,67500.0,67500.0,163.38817,168.3687,68.72932,72.474,26.19679296305813,31.591490760189142,3026.8398,3056.6135,0.0
2,Sweety Kittens,1,266,266,3,1,2,7,2,1,2,2,2,1,6,100,41401,186e4788b805ba9cbaca6024e979c96f,0,I found this cat 6 kittens in my condo currently taking care but want responsible owners for them can be adopted seperately or toghter as well,62eb0363d,3.0,4,1,1,14,142,26,1,0.3,0.3,1.0,0.0,6.0,1,3.0,10.0,0.8510693540000001,0.9863479,11.0,10.0,1.0,1,3.0,400.0,400.0,300.0,300.0,1.3333333333333333,1.3333333333333333,120000.0,120000.0,89.65403,91.64825,53.9434,55.995426,25.764296773662753,26.07511956087106,1875.1537,2070.547,0.0
1,Dot Dot,5,307,0,2,1,7,0,2,2,1,3,3,1,1,0,41326,cd01dbbce3c3a17d6d50019707508033,0,"Dot is a very friendly, playful n hyperactive little puppy. Even though she is once a stray puppy, but she wants a lot of attention from the people around her and want to be treat and being pamper like a normal dog. She doesn't like to be kept alone or leash.",4ac47ceae,5.0,1,1,1,7,259,52,1,0.4,1.6,3.0,0.0,8.0,1,5.0,8.2,0.7288347414634146,0.94301903,22.0,10.0,1.0,1,5.0,340.0,400.0,360.0,400.0,0.9833333333333332,1.3333333333333333,120000.0,120000.0,123.2769,139.90245,60.401146,72.03818,26.5909401365986,39.40331068837563,2256.4155,3172.5369,0.28577380332470403
1,Little Charcoal å°ç­ç­,3,307,0,2,1,2,0,1,2,1,1,1,1,1,0,41330,530f57b53cb3199e1d5e67733ddc0876,1,"IPOH -- meet 3 month old little charcoal ( 炭炭 than than ) This sweet kid is smaller than her siblings, as cute as she can be, she also loves attention and very alert. Little Charcoal is yet to be spayed prior to adoption. If you are patient with puppies and would like to adopt little charcoal, please contact sandy  小炭炭體型比她的夥伴們小，很愛撒嬌的她同時也擁有很高警覺性。 如果你愛狗狗也有飼養狗寶寶的耐性的話。請跟 Sandy Chan聯絡。",926c92b39,5.0,3,1,1,25,383,63,1,0.5,2.8,5.0,0.0,14.0,1,5.0,8.8,0.7643132479545455,0.98260117,16.0,10.0,1.0,1,5.0,500.4,640.0,420.4,480.0,1.2531072881008327,1.7777777777777777,202067.8,256640.0,85.519516,97.76679,63.589966,73.61525,15.863591151158001,17.59422325236569,5343.396,5744.491,0.5311976731086542
1,Hailey,15,195,195,2,1,0,0,1,1,1,1,2,1,1,0,41330,3fc4ba3afbcca1ed1008efa188e1ebbd,0,Only responsible owner where Hailey may stay in the house,f348564a5,0.0,2,1,1,6,57,10,1,0.1,0.1,1.0,0.0,3.0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,
2,Batbat,3,266,0,1,1,7,0,1,1,1,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,Rescued and now very lovable,40bd89515,2.0,2,1,1,6,28,5,1,0.9,0.9,1.0,0.0,0.0,1,2.0,10.0,0.7968923059999999,0.9932824,11.0,10.0,1.0,1,2.0,392.0,400.0,342.0,384.0,1.1666666666666665,1.3333333333333333,133728.0,147456.0,121.9966,143.74707,72.352165,76.28524,40.666262565453415,62.0364282397492,5460.465,6673.76,0.16666666666666663
